"ID" "spearman_coeff" "gene1" "gene2"
"ENSSSAG00000053856_Ssal_ENSSSAG00000105630_Ssal" 0.515825193332348 "ENSSSAG00000105630" "ENSSSAG00000053856"
"ENSSSAG00000053863_Ssal_ENSSSAG00000060327_Ssal" 0.0838821092408127 "ENSSSAG00000060327" "ENSSSAG00000053863"
"ENSSSAG00000053970_Ssal_ENSSSAG00000074553_Ssal" 0.707314305248125 "ENSSSAG00000053970" "ENSSSAG00000074553"
"ENSSSAG00000053981_Ssal_ENSSSAG00000069649_Ssal" 0.604726097660632 "ENSSSAG00000053981" "ENSSSAG00000069649"
"ENSSSAG00000054032_Ssal_ENSSSAG00000057685_Ssal" 0.598413288191714 "ENSSSAG00000057685" "ENSSSAG00000054032"
"ENSSSAG00000054085_Ssal_ENSSSAG00000115043_Ssal" 0.943627844316342 "ENSSSAG00000115043" "ENSSSAG00000054085"
"ENSSSAG00000054188_Ssal_ENSSSAG00000069988_Ssal" 0.652664124082661 "ENSSSAG00000069988" "ENSSSAG00000054188"
"ENSSSAG00000054532_Ssal_ENSSSAG00000077704_Ssal" 0.637124754686685 "ENSSSAG00000054532" "ENSSSAG00000077704"
"ENSSSAG00000054633_Ssal_ENSSSAG00000069330_Ssal" -0.0563924308556919 "ENSSSAG00000069330" "ENSSSAG00000054633"
"ENSSSAG00000054697_Ssal_ENSSSAG00000096136_Ssal" 0.65895536958514 "ENSSSAG00000054697" "ENSSSAG00000096136"
"ENSSSAG00000054818_Ssal_ENSSSAG00000080626_Ssal" 0.443800223475393 "ENSSSAG00000080626" "ENSSSAG00000054818"
"ENSSSAG00000054894_Ssal_ENSSSAG00000056070_Ssal" 0.457269713075358 "ENSSSAG00000054894" "ENSSSAG00000056070"
"ENSSSAG00000055012_Ssal_ENSSSAG00000081066_Ssal" 0.706848581408798 "ENSSSAG00000081066" "ENSSSAG00000055012"
"ENSSSAG00000055024_Ssal_ENSSSAG00000065935_Ssal" 0.175000734782043 "ENSSSAG00000055024" "ENSSSAG00000065935"
"ENSSSAG00000055114_Ssal_ENSSSAG00000080915_Ssal" 0.749914295397067 "ENSSSAG00000055114" "ENSSSAG00000080915"
"ENSSSAG00000055145_Ssal_ENSSSAG00000081580_Ssal" 0.638788139213917 "ENSSSAG00000055145" "ENSSSAG00000081580"
"ENSSSAG00000055201_Ssal_ENSSSAG00000074329_Ssal" 0.5201864121815 "ENSSSAG00000074329" "ENSSSAG00000055201"
"ENSSSAG00000055342_Ssal_ENSSSAG00000073105_Ssal" 0.65712970545673 "ENSSSAG00000055342" "ENSSSAG00000073105"
"ENSSSAG00000055384_Ssal_ENSSSAG00000074477_Ssal" -0.0577528547130404 "ENSSSAG00000055384" "ENSSSAG00000074477"
"ENSSSAG00000055457_Ssal_ENSSSAG00000081191_Ssal" 0.789502097251163 "ENSSSAG00000081191" "ENSSSAG00000055457"
"ENSSSAG00000055680_Ssal_ENSSSAG00000056054_Ssal" 0.715298728475369 "ENSSSAG00000055680" "ENSSSAG00000056054"
"ENSSSAG00000055698_Ssal_ENSSSAG00000081790_Ssal" 0.625798426791778 "ENSSSAG00000055698" "ENSSSAG00000081790"
"ENSSSAG00000055707_Ssal_ENSSSAG00000074178_Ssal" 0.358153987530466 "ENSSSAG00000074178" "ENSSSAG00000055707"
"ENSSSAG00000055711_Ssal_ENSSSAG00000104000_Ssal" 0.799662852854395 "ENSSSAG00000104000" "ENSSSAG00000055711"
"ENSSSAG00000055780_Ssal_ENSSSAG00000056078_Ssal" 0.913955015152063 "ENSSSAG00000055780" "ENSSSAG00000056078"
"ENSSSAG00000055782_Ssal_ENSSSAG00000065133_Ssal" 0.751585463563334 "ENSSSAG00000065133" "ENSSSAG00000055782"
"ENSSSAG00000055885_Ssal_ENSSSAG00000118144_Ssal" 0.644321480585692 "ENSSSAG00000055885" "ENSSSAG00000118144"
"ENSSSAG00000055898_Ssal_ENSSSAG00000085970_Ssal" 0.62351943589021 "ENSSSAG00000055898" "ENSSSAG00000085970"
"ENSSSAG00000055900_Ssal_ENSSSAG00000058143_Ssal" 0.516128739206597 "ENSSSAG00000055900" "ENSSSAG00000058143"
"ENSSSAG00000056029_Ssal_ENSSSAG00000056129_Ssal" -0.289896381800141 "ENSSSAG00000056029" "ENSSSAG00000056129"
"ENSSSAG00000056031_Ssal_ENSSSAG00000112181_Ssal" 0.703580900439678 "ENSSSAG00000056031" "ENSSSAG00000112181"
"ENSSSAG00000056071_Ssal_ENSSSAG00000115571_Ssal" 0.623111123019659 "ENSSSAG00000115571" "ENSSSAG00000056071"
"ENSSSAG00000056096_Ssal_ENSSSAG00000105688_Ssal" 0.786097479400015 "ENSSSAG00000056096" "ENSSSAG00000105688"
"ENSSSAG00000056130_Ssal_ENSSSAG00000071400_Ssal" 0.331095177174351 "ENSSSAG00000056130" "ENSSSAG00000071400"
"ENSSSAG00000056157_Ssal_ENSSSAG00000072964_Ssal" 0.787533049802423 "ENSSSAG00000056157" "ENSSSAG00000072964"
"ENSSSAG00000056163_Ssal_ENSSSAG00000070758_Ssal" 0.53850458447316 "ENSSSAG00000056163" "ENSSSAG00000070758"
"ENSSSAG00000056249_Ssal_ENSSSAG00000056290_Ssal" 0.246000493349875 "ENSSSAG00000056290" "ENSSSAG00000056249"
"ENSSSAG00000056324_Ssal_ENSSSAG00000065903_Ssal" 0.702286589779284 "ENSSSAG00000065903" "ENSSSAG00000056324"
"ENSSSAG00000056325_Ssal_ENSSSAG00000075769_Ssal" 0.379629000897659 "ENSSSAG00000056325" "ENSSSAG00000075769"
"ENSSSAG00000056431_Ssal_ENSSSAG00000085784_Ssal" 0.197212336315423 "ENSSSAG00000085784" "ENSSSAG00000056431"
"ENSSSAG00000056674_Ssal_ENSSSAG00000102068_Ssal" 0.720614265468732 "ENSSSAG00000102068" "ENSSSAG00000056674"
"ENSSSAG00000056737_Ssal_ENSSSAG00000067268_Ssal" 0.658488266543569 "ENSSSAG00000067268" "ENSSSAG00000056737"
"ENSSSAG00000056741_Ssal_ENSSSAG00000120845_Ssal" 0.393553921753972 "ENSSSAG00000120845" "ENSSSAG00000056741"
"ENSSSAG00000056954_Ssal_ENSSSAG00000071283_Ssal" 0.852920891084253 "ENSSSAG00000071283" "ENSSSAG00000056954"
"ENSSSAG00000057051_Ssal_ENSSSAG00000067026_Ssal" 0.625437272284305 "ENSSSAG00000057051" "ENSSSAG00000067026"
"ENSSSAG00000057226_Ssal_ENSSSAG00000063997_Ssal" 0.549057835820294 "ENSSSAG00000057226" "ENSSSAG00000063997"
"ENSSSAG00000057422_Ssal_ENSSSAG00000058479_Ssal" 0.506366691308976 "ENSSSAG00000057422" "ENSSSAG00000058479"
"ENSSSAG00000057502_Ssal_ENSSSAG00000058759_Ssal" 0.689704535645479 "ENSSSAG00000057502" "ENSSSAG00000058759"
"ENSSSAG00000057517_Ssal_ENSSSAG00000064951_Ssal" 0.243190635037769 "ENSSSAG00000057517" "ENSSSAG00000064951"
"ENSSSAG00000057687_Ssal_ENSSSAG00000069235_Ssal" 0.369243824911802 "ENSSSAG00000069235" "ENSSSAG00000057687"
"ENSSSAG00000057690_Ssal_ENSSSAG00000068983_Ssal" 0.730007788184709 "ENSSSAG00000057690" "ENSSSAG00000068983"
"ENSSSAG00000057737_Ssal_ENSSSAG00000066513_Ssal" 0.698717161098308 "ENSSSAG00000066513" "ENSSSAG00000057737"
"ENSSSAG00000058071_Ssal_ENSSSAG00000079401_Ssal" 0.66134599572064 "ENSSSAG00000058071" "ENSSSAG00000079401"
"ENSSSAG00000058239_Ssal_ENSSSAG00000089057_Ssal" 0.960428019973362 "ENSSSAG00000089057" "ENSSSAG00000058239"
"ENSSSAG00000058273_Ssal_ENSSSAG00000069127_Ssal" 0.708379478060965 "ENSSSAG00000069127" "ENSSSAG00000058273"
"ENSSSAG00000058347_Ssal_ENSSSAG00000092306_Ssal" 0.854988400803462 "ENSSSAG00000092306" "ENSSSAG00000058347"
"ENSSSAG00000058574_Ssal_ENSSSAG00000071949_Ssal" 0.564970091632987 "ENSSSAG00000058574" "ENSSSAG00000071949"
"ENSSSAG00000058588_Ssal_ENSSSAG00000076980_Ssal" 0.780456941340491 "ENSSSAG00000058588" "ENSSSAG00000076980"
"ENSSSAG00000058600_Ssal_ENSSSAG00000102280_Ssal" 0.596629453846808 "ENSSSAG00000102280" "ENSSSAG00000058600"
"ENSSSAG00000058724_Ssal_ENSSSAG00000078115_Ssal" 0.00317187914072429 "ENSSSAG00000058724" "ENSSSAG00000078115"
"ENSSSAG00000058756_Ssal_ENSSSAG00000071997_Ssal" 0.676622960701018 "ENSSSAG00000071997" "ENSSSAG00000058756"
"ENSSSAG00000058802_Ssal_ENSSSAG00000073619_Ssal" 0.596162135415805 "ENSSSAG00000073619" "ENSSSAG00000058802"
"ENSSSAG00000058869_Ssal_ENSSSAG00000115166_Ssal" 0.322385358117604 "ENSSSAG00000115166" "ENSSSAG00000058869"
"ENSSSAG00000058926_Ssal_ENSSSAG00000078471_Ssal" 0.846496466395899 "ENSSSAG00000058926" "ENSSSAG00000078471"
"ENSSSAG00000058955_Ssal_ENSSSAG00000102243_Ssal" 0.0653613921541483 "ENSSSAG00000058955" "ENSSSAG00000102243"
"ENSSSAG00000059225_Ssal_ENSSSAG00000064201_Ssal" 0.847480785082808 "ENSSSAG00000064201" "ENSSSAG00000059225"
"ENSSSAG00000059353_Ssal_ENSSSAG00000074006_Ssal" 0.531630589750497 "ENSSSAG00000059353" "ENSSSAG00000074006"
"ENSSSAG00000059393_Ssal_ENSSSAG00000063838_Ssal" 0.704993812430623 "ENSSSAG00000063838" "ENSSSAG00000059393"
"ENSSSAG00000059448_Ssal_ENSSSAG00000090949_Ssal" 0.704103971286163 "ENSSSAG00000090949" "ENSSSAG00000059448"
"ENSSSAG00000059484_Ssal_ENSSSAG00000064683_Ssal" 0.641674700737825 "ENSSSAG00000064683" "ENSSSAG00000059484"
"ENSSSAG00000059521_Ssal_ENSSSAG00000077846_Ssal" 0.825241595972959 "ENSSSAG00000059521" "ENSSSAG00000077846"
"ENSSSAG00000059690_Ssal_ENSSSAG00000106347_Ssal" 0.892319583954588 "ENSSSAG00000059690" "ENSSSAG00000106347"
"ENSSSAG00000060142_Ssal_ENSSSAG00000089342_Ssal" 0.401919407135772 "ENSSSAG00000060142" "ENSSSAG00000089342"
"ENSSSAG00000060545_Ssal_ENSSSAG00000079880_Ssal" 0.147972812766236 "ENSSSAG00000079880" "ENSSSAG00000060545"
"ENSSSAG00000060699_Ssal_ENSSSAG00000082343_Ssal" 0.744058329877866 "ENSSSAG00000060699" "ENSSSAG00000082343"
"ENSSSAG00000060987_Ssal_ENSSSAG00000063575_Ssal" 0.790991752219998 "ENSSSAG00000060987" "ENSSSAG00000063575"
"ENSSSAG00000061045_Ssal_ENSSSAG00000103454_Ssal" 0.506573525523511 "ENSSSAG00000061045" "ENSSSAG00000103454"
"ENSSSAG00000061089_Ssal_ENSSSAG00000067912_Ssal" 0.546029427812916 "ENSSSAG00000061089" "ENSSSAG00000067912"
"ENSSSAG00000061140_Ssal_ENSSSAG00000104741_Ssal" 0.535231814594971 "ENSSSAG00000104741" "ENSSSAG00000061140"
"ENSSSAG00000061213_Ssal_ENSSSAG00000066539_Ssal" 0.294986031577156 "ENSSSAG00000066539" "ENSSSAG00000061213"
"ENSSSAG00000061403_Ssal_ENSSSAG00000116240_Ssal" 0.799727277489278 "ENSSSAG00000116240" "ENSSSAG00000061403"
"ENSSSAG00000061421_Ssal_ENSSSAG00000117806_Ssal" 0.0916372471164749 "ENSSSAG00000117806" "ENSSSAG00000061421"
"ENSSSAG00000061432_Ssal_ENSSSAG00000070285_Ssal" 0.917210277355675 "ENSSSAG00000061432" "ENSSSAG00000070285"
"ENSSSAG00000061719_Ssal_ENSSSAG00000063183_Ssal" 0.478909559749306 "ENSSSAG00000061719" "ENSSSAG00000063183"
"ENSSSAG00000061846_Ssal_ENSSSAG00000108761_Ssal" 0.454340941870008 "ENSSSAG00000061846" "ENSSSAG00000108761"
"ENSSSAG00000062476_Ssal_ENSSSAG00000070128_Ssal" 0.619680514381136 "ENSSSAG00000062476" "ENSSSAG00000070128"
"ENSSSAG00000062498_Ssal_ENSSSAG00000072986_Ssal" 0.385205365703967 "ENSSSAG00000072986" "ENSSSAG00000062498"
"ENSSSAG00000062635_Ssal_ENSSSAG00000066870_Ssal" 0.382772824167863 "ENSSSAG00000066870" "ENSSSAG00000062635"
"ENSSSAG00000062816_Ssal_ENSSSAG00000079856_Ssal" 0.360863581446136 "ENSSSAG00000079856" "ENSSSAG00000062816"
"ENSSSAG00000062901_Ssal_ENSSSAG00000081399_Ssal" 0.797476357552868 "ENSSSAG00000081399" "ENSSSAG00000062901"
"ENSSSAG00000063001_Ssal_ENSSSAG00000078865_Ssal" 0.585890704010538 "ENSSSAG00000078865" "ENSSSAG00000063001"
"ENSSSAG00000063055_Ssal_ENSSSAG00000070973_Ssal" 0.532158470354267 "ENSSSAG00000070973" "ENSSSAG00000063055"
"ENSSSAG00000063247_Ssal_ENSSSAG00000076772_Ssal" 0.620009700185367 "ENSSSAG00000076772" "ENSSSAG00000063247"
"ENSSSAG00000063269_Ssal_ENSSSAG00000076216_Ssal" 0.931065495130403 "ENSSSAG00000076216" "ENSSSAG00000063269"
"ENSSSAG00000063388_Ssal_ENSSSAG00000099686_Ssal" 0.846917181773027 "ENSSSAG00000099686" "ENSSSAG00000063388"
"ENSSSAG00000063394_Ssal_ENSSSAG00000110918_Ssal" 0.402921375283567 "ENSSSAG00000063394" "ENSSSAG00000110918"
"ENSSSAG00000063443_Ssal_ENSSSAG00000076903_Ssal" 0.239404816625745 "ENSSSAG00000076903" "ENSSSAG00000063443"
"ENSSSAG00000063528_Ssal_ENSSSAG00000066946_Ssal" 0.716816802712312 "ENSSSAG00000066946" "ENSSSAG00000063528"
"ENSSSAG00000063697_Ssal_ENSSSAG00000081636_Ssal" 0.160065269395352 "ENSSSAG00000063697" "ENSSSAG00000081636"
"ENSSSAG00000063841_Ssal_ENSSSAG00000076458_Ssal" 0.567804928563886 "ENSSSAG00000076458" "ENSSSAG00000063841"
"ENSSSAG00000063987_Ssal_ENSSSAG00000080773_Ssal" 0.212401680708985 "ENSSSAG00000080773" "ENSSSAG00000063987"
"ENSSSAG00000064032_Ssal_ENSSSAG00000078849_Ssal" 0.394877603435397 "ENSSSAG00000078849" "ENSSSAG00000064032"
"ENSSSAG00000064121_Ssal_ENSSSAG00000078823_Ssal" 0.412232907558153 "ENSSSAG00000078823" "ENSSSAG00000064121"
"ENSSSAG00000064279_Ssal_ENSSSAG00000065291_Ssal" 0.107597780423318 "ENSSSAG00000064279" "ENSSSAG00000065291"
"ENSSSAG00000064290_Ssal_ENSSSAG00000097227_Ssal" 0.450721805549431 "ENSSSAG00000097227" "ENSSSAG00000064290"
"ENSSSAG00000064307_Ssal_ENSSSAG00000077647_Ssal" 0.565099664099919 "ENSSSAG00000064307" "ENSSSAG00000077647"
"ENSSSAG00000064345_Ssal_ENSSSAG00000111538_Ssal" 0.741910553155601 "ENSSSAG00000064345" "ENSSSAG00000111538"
"ENSSSAG00000064385_Ssal_ENSSSAG00000081231_Ssal" 0.710517133316474 "ENSSSAG00000081231" "ENSSSAG00000064385"
"ENSSSAG00000064465_Ssal_ENSSSAG00000074245_Ssal" 0.737763302487529 "ENSSSAG00000074245" "ENSSSAG00000064465"
"ENSSSAG00000064627_Ssal_ENSSSAG00000078792_Ssal" 0.687785526617422 "ENSSSAG00000078792" "ENSSSAG00000064627"
"ENSSSAG00000064668_Ssal_ENSSSAG00000078734_Ssal" 0.46910378197546 "ENSSSAG00000064668" "ENSSSAG00000078734"
"ENSSSAG00000064768_Ssal_ENSSSAG00000103162_Ssal" 0.697826964131787 "ENSSSAG00000103162" "ENSSSAG00000064768"
"ENSSSAG00000064871_Ssal_ENSSSAG00000077439_Ssal" 0.517637260726224 "ENSSSAG00000064871" "ENSSSAG00000077439"
"ENSSSAG00000064875_Ssal_ENSSSAG00000068717_Ssal" 0.589315660918213 "ENSSSAG00000064875" "ENSSSAG00000068717"
"ENSSSAG00000064937_Ssal_ENSSSAG00000065941_Ssal" 0.683518942933938 "ENSSSAG00000064937" "ENSSSAG00000065941"
"ENSSSAG00000065086_Ssal_ENSSSAG00000086942_Ssal" 0.896152029684366 "ENSSSAG00000065086" "ENSSSAG00000086942"
"ENSSSAG00000065094_Ssal_ENSSSAG00000078209_Ssal" 0.681032829717857 "ENSSSAG00000078209" "ENSSSAG00000065094"
"ENSSSAG00000065144_Ssal_ENSSSAG00000079139_Ssal" 0.70232724584755 "ENSSSAG00000079139" "ENSSSAG00000065144"
"ENSSSAG00000065253_Ssal_ENSSSAG00000071361_Ssal" 0.732787546432962 "ENSSSAG00000065253" "ENSSSAG00000071361"
"ENSSSAG00000065365_Ssal_ENSSSAG00000076769_Ssal" 0.797679063441173 "ENSSSAG00000076769" "ENSSSAG00000065365"
"ENSSSAG00000065526_Ssal_ENSSSAG00000076960_Ssal" 0.690905342798465 "ENSSSAG00000076960" "ENSSSAG00000065526"
"ENSSSAG00000065559_Ssal_ENSSSAG00000073989_Ssal" 0.585854430174217 "ENSSSAG00000073989" "ENSSSAG00000065559"
"ENSSSAG00000065648_Ssal_ENSSSAG00000115473_Ssal" 0.771761862311996 "ENSSSAG00000115473" "ENSSSAG00000065648"
"ENSSSAG00000065695_Ssal_ENSSSAG00000075097_Ssal" 0.423972786232014 "ENSSSAG00000065695" "ENSSSAG00000075097"
"ENSSSAG00000065713_Ssal_ENSSSAG00000074990_Ssal" 0.44075020377106 "ENSSSAG00000065713" "ENSSSAG00000074990"
"ENSSSAG00000065715_Ssal_ENSSSAG00000112459_Ssal" 0.852590729267488 "ENSSSAG00000112459" "ENSSSAG00000065715"
"ENSSSAG00000065765_Ssal_ENSSSAG00000111578_Ssal" 0.186016791091062 "ENSSSAG00000065765" "ENSSSAG00000111578"
"ENSSSAG00000065801_Ssal_ENSSSAG00000077257_Ssal" 0.780752089036078 "ENSSSAG00000077257" "ENSSSAG00000065801"
"ENSSSAG00000065852_Ssal_ENSSSAG00000081086_Ssal" 0.636230688528807 "ENSSSAG00000065852" "ENSSSAG00000081086"
"ENSSSAG00000065891_Ssal_ENSSSAG00000077474_Ssal" 0.645049006590245 "ENSSSAG00000077474" "ENSSSAG00000065891"
"ENSSSAG00000066044_Ssal_ENSSSAG00000079337_Ssal" 0.316030591298861 "ENSSSAG00000079337" "ENSSSAG00000066044"
"ENSSSAG00000066075_Ssal_ENSSSAG00000097025_Ssal" 0.182531434999236 "ENSSSAG00000097025" "ENSSSAG00000066075"
"ENSSSAG00000066108_Ssal_ENSSSAG00000071996_Ssal" 0.642512968441077 "ENSSSAG00000066108" "ENSSSAG00000071996"
"ENSSSAG00000066137_Ssal_ENSSSAG00000080465_Ssal" 0.903356502214168 "ENSSSAG00000080465" "ENSSSAG00000066137"
"ENSSSAG00000066200_Ssal_ENSSSAG00000069669_Ssal" 0.756420850243072 "ENSSSAG00000069669" "ENSSSAG00000066200"
"ENSSSAG00000066261_Ssal_ENSSSAG00000080308_Ssal" 0.770145075578628 "ENSSSAG00000066261" "ENSSSAG00000080308"
"ENSSSAG00000066270_Ssal_ENSSSAG00000069050_Ssal" 0.555733075393224 "ENSSSAG00000069050" "ENSSSAG00000066270"
"ENSSSAG00000066339_Ssal_ENSSSAG00000078313_Ssal" 0.626242291174301 "ENSSSAG00000066339" "ENSSSAG00000078313"
"ENSSSAG00000066340_Ssal_ENSSSAG00000067194_Ssal" 0.637944349989882 "ENSSSAG00000067194" "ENSSSAG00000066340"
"ENSSSAG00000066357_Ssal_ENSSSAG00000121251_Ssal" 0.122585985369341 "ENSSSAG00000121251" "ENSSSAG00000066357"
"ENSSSAG00000066421_Ssal_ENSSSAG00000076008_Ssal" 0.0792380686827692 "ENSSSAG00000076008" "ENSSSAG00000066421"
"ENSSSAG00000066559_Ssal_ENSSSAG00000081193_Ssal" 0.699467361151423 "ENSSSAG00000081193" "ENSSSAG00000066559"
"ENSSSAG00000066580_Ssal_ENSSSAG00000109892_Ssal" 0.671427169321242 "ENSSSAG00000066580" "ENSSSAG00000109892"
"ENSSSAG00000066739_Ssal_ENSSSAG00000074954_Ssal" 0.430806017111416 "ENSSSAG00000074954" "ENSSSAG00000066739"
"ENSSSAG00000066753_Ssal_ENSSSAG00000077505_Ssal" 0.543116211264216 "ENSSSAG00000077505" "ENSSSAG00000066753"
"ENSSSAG00000066824_Ssal_ENSSSAG00000081123_Ssal" 0.581171807811323 "ENSSSAG00000081123" "ENSSSAG00000066824"
"ENSSSAG00000066840_Ssal_ENSSSAG00000074566_Ssal" 0.462047002129999 "ENSSSAG00000066840" "ENSSSAG00000074566"
"ENSSSAG00000066850_Ssal_ENSSSAG00000080075_Ssal" 0.523855822165968 "ENSSSAG00000080075" "ENSSSAG00000066850"
"ENSSSAG00000066854_Ssal_ENSSSAG00000072645_Ssal" 0.558676952160288 "ENSSSAG00000066854" "ENSSSAG00000072645"
"ENSSSAG00000067024_Ssal_ENSSSAG00000069074_Ssal" 0.436546905963713 "ENSSSAG00000067024" "ENSSSAG00000069074"
"ENSSSAG00000067179_Ssal_ENSSSAG00000080173_Ssal" 0.768258282495402 "ENSSSAG00000067179" "ENSSSAG00000080173"
"ENSSSAG00000067198_Ssal_ENSSSAG00000096929_Ssal" 0.8736073027236 "ENSSSAG00000096929" "ENSSSAG00000067198"
"ENSSSAG00000067217_Ssal_ENSSSAG00000113660_Ssal" 0.493038099403464 "ENSSSAG00000067217" "ENSSSAG00000113660"
"ENSSSAG00000067223_Ssal_ENSSSAG00000080977_Ssal" 0.855713719621373 "ENSSSAG00000080977" "ENSSSAG00000067223"
"ENSSSAG00000067342_Ssal_ENSSSAG00000081117_Ssal" 0.782682559114312 "ENSSSAG00000081117" "ENSSSAG00000067342"
"ENSSSAG00000067382_Ssal_ENSSSAG00000086021_Ssal" 0.319025266392069 "ENSSSAG00000067382" "ENSSSAG00000086021"
"ENSSSAG00000067395_Ssal_ENSSSAG00000074518_Ssal" 0.807063523818543 "ENSSSAG00000074518" "ENSSSAG00000067395"
"ENSSSAG00000067406_Ssal_ENSSSAG00000080737_Ssal" 0.658602546560613 "ENSSSAG00000067406" "ENSSSAG00000080737"
"ENSSSAG00000067451_Ssal_ENSSSAG00000115813_Ssal" 0.716194862936554 "ENSSSAG00000067451" "ENSSSAG00000115813"
"ENSSSAG00000067452_Ssal_ENSSSAG00000076961_Ssal" 0.786899860532102 "ENSSSAG00000067452" "ENSSSAG00000076961"
"ENSSSAG00000067495_Ssal_ENSSSAG00000068151_Ssal" 0.296673727129018 "ENSSSAG00000068151" "ENSSSAG00000067495"
"ENSSSAG00000067516_Ssal_ENSSSAG00000068859_Ssal" 0.429596680954744 "ENSSSAG00000068859" "ENSSSAG00000067516"
"ENSSSAG00000067537_Ssal_ENSSSAG00000068130_Ssal" 0.691253365392947 "ENSSSAG00000068130" "ENSSSAG00000067537"
"ENSSSAG00000067553_Ssal_ENSSSAG00000085891_Ssal" 0.869871904384878 "ENSSSAG00000085891" "ENSSSAG00000067553"
"ENSSSAG00000067754_Ssal_ENSSSAG00000074885_Ssal" 0.571792277956146 "ENSSSAG00000067754" "ENSSSAG00000074885"
"ENSSSAG00000067764_Ssal_ENSSSAG00000106448_Ssal" 0.929994301670886 "ENSSSAG00000106448" "ENSSSAG00000067764"
"ENSSSAG00000067767_Ssal_ENSSSAG00000075579_Ssal" 0.842599632269364 "ENSSSAG00000075579" "ENSSSAG00000067767"
"ENSSSAG00000067771_Ssal_ENSSSAG00000071450_Ssal" 0.800610849469795 "ENSSSAG00000067771" "ENSSSAG00000071450"
"ENSSSAG00000067841_Ssal_ENSSSAG00000073964_Ssal" 0.000151073751139457 "ENSSSAG00000073964" "ENSSSAG00000067841"
"ENSSSAG00000067854_Ssal_ENSSSAG00000114656_Ssal" 0.43925270410921 "ENSSSAG00000067854" "ENSSSAG00000114656"
"ENSSSAG00000068166_Ssal_ENSSSAG00000072802_Ssal" 0.888398003407683 "ENSSSAG00000072802" "ENSSSAG00000068166"
"ENSSSAG00000068171_Ssal_ENSSSAG00000109721_Ssal" 0.630866751782994 "ENSSSAG00000109721" "ENSSSAG00000068171"
"ENSSSAG00000068263_Ssal_ENSSSAG00000068534_Ssal" 0.528162845966454 "ENSSSAG00000068534" "ENSSSAG00000068263"
"ENSSSAG00000068322_Ssal_ENSSSAG00000115146_Ssal" 0.23348639592108 "ENSSSAG00000115146" "ENSSSAG00000068322"
"ENSSSAG00000068491_Ssal_ENSSSAG00000081035_Ssal" 0.047934267350853 "ENSSSAG00000068491" "ENSSSAG00000081035"
"ENSSSAG00000068557_Ssal_ENSSSAG00000077324_Ssal" 0.856738758630416 "ENSSSAG00000077324" "ENSSSAG00000068557"
"ENSSSAG00000068593_Ssal_ENSSSAG00000073305_Ssal" -0.0265594636855608 "ENSSSAG00000068593" "ENSSSAG00000073305"
"ENSSSAG00000068681_Ssal_ENSSSAG00000070682_Ssal" 0.674973664937752 "ENSSSAG00000070682" "ENSSSAG00000068681"
"ENSSSAG00000068705_Ssal_ENSSSAG00000075269_Ssal" 0.699888528145121 "ENSSSAG00000068705" "ENSSSAG00000075269"
"ENSSSAG00000068773_Ssal_ENSSSAG00000120670_Ssal" 0.566020853098041 "ENSSSAG00000120670" "ENSSSAG00000068773"
"ENSSSAG00000068788_Ssal_ENSSSAG00000079082_Ssal" 0.539447220136078 "ENSSSAG00000079082" "ENSSSAG00000068788"
"ENSSSAG00000068792_Ssal_ENSSSAG00000071183_Ssal" 0.680382304935247 "ENSSSAG00000068792" "ENSSSAG00000071183"
"ENSSSAG00000069025_Ssal_ENSSSAG00000078880_Ssal" 0.81219171436831 "ENSSSAG00000069025" "ENSSSAG00000078880"
"ENSSSAG00000069030_Ssal_ENSSSAG00000073294_Ssal" 0.27970090495275 "ENSSSAG00000069030" "ENSSSAG00000073294"
"ENSSSAG00000069108_Ssal_ENSSSAG00000089276_Ssal" 0.199089991426514 "ENSSSAG00000069108" "ENSSSAG00000089276"
"ENSSSAG00000069234_Ssal_ENSSSAG00000079297_Ssal" 0.860992156387997 "ENSSSAG00000079297" "ENSSSAG00000069234"
"ENSSSAG00000069251_Ssal_ENSSSAG00000074371_Ssal" 0.582061022742267 "ENSSSAG00000074371" "ENSSSAG00000069251"
"ENSSSAG00000069374_Ssal_ENSSSAG00000070023_Ssal" 0.277643595552929 "ENSSSAG00000070023" "ENSSSAG00000069374"
"ENSSSAG00000069394_Ssal_ENSSSAG00000070086_Ssal" 0.689848872596501 "ENSSSAG00000070086" "ENSSSAG00000069394"
"ENSSSAG00000069440_Ssal_ENSSSAG00000074535_Ssal" 0.879772997747739 "ENSSSAG00000069440" "ENSSSAG00000074535"
"ENSSSAG00000069474_Ssal_ENSSSAG00000107916_Ssal" -0.0877331304483443 "ENSSSAG00000069474" "ENSSSAG00000107916"
"ENSSSAG00000069499_Ssal_ENSSSAG00000096866_Ssal" 0.778770922857305 "ENSSSAG00000096866" "ENSSSAG00000069499"
"ENSSSAG00000069543_Ssal_ENSSSAG00000071864_Ssal" 0.744571023540481 "ENSSSAG00000071864" "ENSSSAG00000069543"
"ENSSSAG00000069583_Ssal_ENSSSAG00000105665_Ssal" 0.411561857722251 "ENSSSAG00000105665" "ENSSSAG00000069583"
"ENSSSAG00000069594_Ssal_ENSSSAG00000117693_Ssal" 0.670902433528775 "ENSSSAG00000069594" "ENSSSAG00000117693"
"ENSSSAG00000069646_Ssal_ENSSSAG00000103486_Ssal" 0.674477318101657 "ENSSSAG00000103486" "ENSSSAG00000069646"
